,title,release_date,snippet,teaser_text,teaser_title,href
214,Besser als gar kein Impfstoff,2021-01-29T04:27:31Z," Fehlinformationen über die mRNA-Impfstoffe von Pfizer/<em>BioNTech</em> und Moderna, zum Beispiel, dass ihre Verimpfung tödlich sein könne. Einen absurden Dreh bekommt das noch, bedenkt man, dass <em>BioNTech</em> auch einen","Masken, Ärzte, Impfstoffe: Chinas erfolgreiche Gesundheitsdiplomatie in Schwellen- und Entwicklungsländern bringt geopolitischen Einfluss. Doch es drohen Rückschläge.",Besser als gar kein Impfstoff,http://www.zeit.de/politik/ausland/2021-01/impfstoff-diplomatie-china-entwicklungslaender-coronavirus-geopolitischer-einfluss
215,Bund und Länder wollen mit Impfgipfel Vertrauen gewinnen,2021-01-28T18:55:32Z,. Kurz vor dem Start steht bereits eine zusätzliche Anlage des Impfstoffherstellers <em>BioNTech</em> in Marburg. Die Produktion wurde am 15. Januar genehmigt. Im ersten Halbjahr 2021 sollen in Marburg 250,"Erhöhte Produktion, gelockerte Lizenzen: Bund und Länder beraten am Montag über Strategien bei der Impfkampagne. Gleichzeitig warnt Jens Spahn vor zu hohen Erwartungen.",Bund und Länder wollen mit Impfgipfel Vertrauen gewinnen,http://www.zeit.de/politik/deutschland/2021-01/impfgipfel-bund-laender-corona-krise-jens-spahn-massenimpfung
216,Warum Europa besser verbieten kann als impfen,2021-01-28T17:10:01Z," Impfstoff zuerst den Briten angeboten wird. Man kann das kritisieren. Man kann darauf hinweisen, dass der <em>BioNTech</em>-Impfstoff in Deutschland erfunden und in Belgien hergestellt wird, und sich fragen, wie denn",Ausgerechnet Chaoten wie Donald Trump und Boris Johnson hängen die EU beim Impfen ab. Hätte uns also ein bisschen mehr Nationalismus gutgetan? Auf keinen Fall!,Warum Europa besser verbieten kann als impfen,http://www.zeit.de/politik/2021-01/corona-impfung-eu-impfstoff-verteilung-vertraege-grossbritannien-nationalismus
217,AstraZeneca-Impfstoff zunächst wohl nur für unter 65-Jährige,2021-01-28T16:49:44Z," Impfstoffe zugelassen, das Vakzin der Mainzer Firma <em>BioNTech</em> und ihres US-Partners Pfizer sowie jenes des US-Konzerns Moderna. Diese Impfstoffe werden bereits an Menschen über 65 Jahren verimpft.
Die Präparate","Die EU könnte das Vakzin in Kürze genehmigen, doch laut Ständiger Impfkommission lässt sich die Wirksamkeit bei Älteren derzeit nicht bewerten. AstraZeneca widerspricht.",AstraZeneca-Impfstoff zunächst wohl nur für unter 65-Jährige,http://www.zeit.de/wissen/2021-01/staendige-impfkommission-astra-zeneca-impstoff-empfehlung-unter-65-jaehrige
218,"""Die ärmsten Länder müssen am längsten auf einen Impfstoff warten""",2021-01-28T16:03:05Z," voran?
Stöbe: Schlecht, die ärmsten Länder müssen am längsten auf einen Impfstoff warten. Mich macht das wütend. Die zwei Hersteller <em>BioNTech</em>/Pfizer und Moderna haben ihre Impfstoffe exklusiv","Der Arzt Tankred Stöbe behandelte Covid-Patienten in Berlin, im Jemen und in Südostasien. Ein Gespräch über Triage und Staaten, die sich mit Seuchen auskennen","""Die ärmsten Länder müssen am längsten auf einen Impfstoff warten""",http://www.zeit.de/arbeit/2021-01/aerzte-ohne-grenzen-corona-krise-pandemie-asien-afrika-armut
219,Jeder Impfstoff ist besser als keine Impfung,2021-01-28T15:52:38Z," Firma AstraZeneca in zwei deutschen Zeitungen publik wurde, gab es eine sehr gute Nachricht: Der französische Konzern Sanofi hat sich bereit erklärt, die Firmen <em>BioNTech</em>/Pfizer bei der Herstellung ihres","Offenbar ist unklar, inwieweit der Impfstoff von AstraZeneca bei Älteren wirkt. Das macht den Impfplan komplizierter. Hilfreich wäre die Zulassung aber dennoch.",Jeder Impfstoff ist besser als keine Impfung,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfung-astra-zeneca-wirksamkeit-alte-menschen-biontech-moderna
220,Entkommt das Virus jetzt der Impfung?,2021-01-28T12:21:44Z," Januar teilten auch <em>BioNTech</em> und Pfizer mit, dass ihr Impfstoff wohl weiter wirksam sei. Antikörper, die Probanden nach der Impfung mit dem mRNA-Impfstoff der Unternehmen gebildet hatten, neutralisierten","Neue Virusmutanten von Sars-CoV-2 könnten den Impferfolg gefährden. Hersteller planen bereits, ihre Stoffe anzupassen. Schutzlos sind wir dennoch nicht.",Entkommt das Virus jetzt der Impfung?,http://www.zeit.de/wissen/gesundheit/2021-01/corona-mutationen-impfung-wirksamkeit-virusvariante-impfstoff
221,BioNTech-Impfstoff könnte auch gegen neue Virusvarianten wirken,2021-01-28T10:40:45Z,Der Impfstoff von <em>BioNTech</em> ist auch gegen die wichtigsten in Großbritannien und Südafrika aufgetauchten Coronavirus-Mutanten wirksam. Dies teilte das Mainzer Unternehmen zusammen mit seinem US,"Muss für die neuen Sars-CoV-2-Varianten ein anderer Impfstoff her? Nein, sagen BioNTech und Pfizer. Ihr Vakzin helfe auch bei den Varianten aus England und Südafrika.",BioNTech-Impfstoff könnte auch gegen neue Virusvarianten wirken,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfung-biontech-pfizer-impfstoff-mutationen-varianten-wirksamkeit
222,Mord oder Totschlag?,2021-01-28T04:58:40Z," Impfschutz. Die Hersteller <em>BioNTech</em> und AstraZeneca räumen Lieferprobleme ein. Wenn es bei diesem Tempo bleibt, dann braucht es Jahre, bis Deutschland Herdenimmunität erreicht. An der Einwohnerzahl liegt's",Im Prozess um den Tod des Politikers Walter Lübcke wird heute das Urteil erwartet. Außerdem im Nachrichtenpodcast: Warum wird in vielen Bundesländern so langsam geimpft?,Mord oder Totschlag?,http://www.zeit.de/politik/2021-01/luebcke-prozess-urteil-mord-kassel-rechtsextremismus-nachrichtenpodcast
223,Die Hälfte bleibt im Kühlschrank,2021-01-27T15:55:43Z," manches für die vorsichtige Variante zu sprechen. Die Pharmaunternehmen liefern nicht die erwartete Menge der Vakzine, erst meldete <em>BioNTech</em> Verzögerungen, jetzt AstraZeneca. Am vorvergangenen Freitag","Deutschland impft quälend langsam – auch, weil manche Bundesländer große Impfstoffmengen zunächst einlagern. Ist das die richtige Strategie? ",Die Hälfte bleibt im Kühlschrank,http://www.zeit.de/2021/05/impfstrategie-eu-coronavirus-impfstoff-produktion-aufbewahrung
224,Gebt die Impfstoffpatente frei,2021-01-27T11:30:38Z," auf, nachdem es am Mittwoch  Unklarheit über weitere Gespräche zwischen AstraZeneca und der EU-Kommission gab und der französische Hersteller Sanofi in die Herstellung des <em>Biontech</em>-Wirkstoffs einsteigen","Europa darf die Produktion der Impfstoffe nicht länger den Entwicklern überlassen. Es ist höchste Zeit, dass die Lizenzen zum Gemeingut werden.",Gebt die Impfstoffpatente frei,http://www.zeit.de/wirtschaft/2021-01/coronavirus-impfstoff-produktion-astrazeneca-eu-kommission-lizenzmodell
225,Sanofi will 125 Millionen Impfdosen für BioNTech/Pfizer produzieren,2021-01-27T10:31:17Z,Aus Wettbewerbern werden vorübergehend Partner: Der französische Pharmakonzern Sanofi will mindestens 125 Millionen Dosen des Pfizer-<em>BioNTech</em>-Impfstoffs für die Europäische Union liefern. Sanofi,Der französische Pharmakonzern Sanofi unterstützt die Konkurrenz bei der Impfstoffherstellung für den europäischen Markt. Erste Lieferungen sind für den Sommer geplant.,Sanofi will 125 Millionen Impfdosen für BioNTech/Pfizer produzieren,http://www.zeit.de/wirtschaft/2021-01/corona-impfstoff-sanofi-pharmakonzern-biontech-pfizer
226,Die beste Werbung für den Brexit,2021-01-27T07:31:57Z," zuständige Aufsichtsbehörde, die Medicines and Healthcare products Regulatory Authority (MHRA), hat den Impfstoff von <em>BioNTech</em> und Pfizer am 2. Dezember und den AstraZeneca-Impfstoff am 30. Dezember 2020",Langsam und bürokratisch: Viele Briten sehen ihre Vorurteile gegen die EU durch den Streit um den AstraZeneca-Impfstoff bestätigt. Boris Johnson springt dem Konzern bei.,Die beste Werbung für den Brexit,http://www.zeit.de/politik/ausland/2021-01/astrazeneca-eu-kommission-corona-impfstoff-produktion-grossbritannien
227,Joe Biden will 200 Millionen weitere Impfdosen kaufen,2021-01-27T06:41:00Z," Pfizer/<em>BioNTech</em> sollten bis zum Sommer jeweils die Hälfte liefern, sagte Biden in Washington. Auf diesem Weg will die US-Regierung dafür sorgen, dass bis zum Ende des Sommers genug Impfdosen vorhanden sind",Die EU ringt mit den Herstellern um deren Lieferzusagen – bislang vergebens. Auch der neue US-Präsident will die Impfungen beschleunigen und macht ein großes Versprechen.,Joe Biden will 200 Millionen weitere Impfdosen kaufen,http://www.zeit.de/politik/ausland/2021-01/usa-joe-biden-corona-impfstoffe-aufstockung-moderna-pfizer
228,Geteilter Impfstoff ist doppelter Impfstoff,2021-01-27T04:58:00Z," Lieferungen von <em>BioNTech</em> und Pfizer. Und auch der Konzern AstraZeneca wird der EU vorerst weniger liefern als vereinbart. ZEIT-Wirtschaftsredakteur Jens Tönnesmann fordert, die Produktionskapazitäten zu erhöhen","Lieferengpässe bremsen die Impfkampagne. Könnten Herstellungslizenzen an Firmen wie Bayer das Problem lösen? Und: die langsamen 5,5 Milliarden Euro aus dem Digitalpakt",Geteilter Impfstoff ist doppelter Impfstoff,http://www.zeit.de/politik/2021-01/coronavirus-impfstoff-produktion-lizensierung-digitalpakt-homeschooling-nachrichtenpodcast
229,Das Lieblingskleid im Keller,2021-01-26T19:27:40Z,"Ich komme vom Büro nach Hause. Mein Lebenspartner und mein sechsjähriger Sohn spielen ein Brettspiel. Auf Facebook habe ich mich gerade geärgert, dass Uğur Şahin, der Chef der Firma <em>BioNTech</em>, auf der","Die Muttersprache ist kulturelles Kapital und Menschenrecht, das wird inzwischen auch in Deutschland anerkannt. Doch muss sie sorgsam gepflegt werden, um zu bleiben.",Das Lieblingskleid im Keller,http://www.zeit.de/kultur/2021-01/muttersprache-tuerkisch-deutschland-integration-familie-tradition-mehrsprachigkeit-10vor8
230,Sanofi will BioNTech/Pfizer bei Impfstoffproduktion unterstützen,2021-01-26T18:36:05Z,Der französische Pharmakonzern Sanofi wird dem US-Konkurrenten Pfizer und dessen deutschem Partner <em>BioNTech</em> bei der Produktion ihres Corona-Impfstoffs helfen. So sollen bis Ende 2021 mehr als 100,Die Impfstoffentwicklung des französischen Pharmakonzerns geht nur langsam voran. Nun will Sanofi bis Ende des Jahres für die Konkurrenz produzieren.,Sanofi will BioNTech/Pfizer bei Impfstoffproduktion unterstützen,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-produktion-sanofi-pfizer-biontech
231,Europa verliert den Impfwettkampf,2021-01-26T16:53:36Z," ersten Zulassungen von Impfstoffen der Hersteller <em>BioNTech</em>/Pfizer und Moderna, ließ es sich die Kommissionspräsidentin nicht nehmen, auch diesen Fortschritt öffentlich mitzuteilen. Nun soll die EMA","Für die EU-Kommission sind die Mengenreduzierungen der Hersteller ein Desaster, immer lauter wird die Kritik. Die europäische Impfpolitik verspielt ihre Glaubwürdigkeit.",Europa verliert den Impfwettkampf,http://www.zeit.de/politik/ausland/2021-01/eu-kommission-astrazeneca-corona-impfstoff-produktion-engpass
232,Zwei Prozent der Bevölkerung gegen Covid geimpft,2021-01-26T15:40:24Z," <em>BioNTech</em>/Pfizer aus der EU-Bestellung 64 Millionen Dosen sowie über eine eigene ""gesicherte Option"" weitere 30 Millionen. Von Moderna sollen es noch einmal 50,5 Millionen sein. Bestellt hat Deutschland","Die Corona-Immunisierung in Deutschland geht nur langsam voran: 1,6 Millionen Bürger wurden bisher einmal geimpft. Grund sind Lieferengpässe und schlechte Organisation.",Zwei Prozent der Bevölkerung gegen Covid geimpft,http://www.zeit.de/wissen/2021-01/coronavirus-immunisierung-impfstoff-produktion-engpass-logistik
233,Lasst auch die anderen ran,2021-01-26T12:56:36Z," klingt.
Aber zum Glück gibt es ja schon einen ziemlich wirksamen Impfstoff. Die erstklassigen Forscher vom Mainzer Unternehmen <em>BioNTech</em> haben ihn erfunden und zusammen mit dem US-Pharmakonzern Pfizer","Es ist dringend Zeit, alle Impfstoffreserven zu mobilisieren. Auch wenn das heißt, BioNTech und Pfizer zur Lizenzierung ihres Mittels zu zwingen – zum Beispiel an Bayer.",Lasst auch die anderen ran,http://www.zeit.de/wirtschaft/2021-01/corona-impfstoff-pfizer-biontech-bayer-lizenz-coronavirus
234,AstraZeneca weist Bericht über geringe Wirksamkeit bei Älteren zurück,2021-01-25T23:23:41Z," Vakzine ist einfacher zu transportieren als etwa der Impfstoff der Hersteller <em>BioNTech</em> und Pfizer.
Auf Anfrage habe AstraZeneca erklärt, dass die ersten veröffentlichten Daten über die Wirkung des",Laut einem Bericht ist der Corona-Impfstoff von AstraZeneca bei Senioren weniger wirksam. Die EU verlangt wegen Lieferverzögerungen Einblick in die Firmendaten.,AstraZeneca weist Bericht über geringe Wirksamkeit bei Älteren zurück,http://www.zeit.de/wissen/gesundheit/2021-01/corona-impfstoff-astrazeneca-wirksamkeit-aeltere
235,EU-Ratspräsident droht Impfstoffherstellern mit Konsequenzen,2021-01-24T12:44:50Z," Klarheit über die Gründe der Verzögerung. Nach den Pharmaunternehmen <em>BioNTech</em> und Pfizer hatte am Freitag auch der Hersteller AstraZeneca angekündigt, zeitweise weniger Impfstoff liefern zu können als","Angesichts verzögerter Impfstofflieferungen hat Charles Michel den Herstellern mit rechtlichen Schritten gedroht. Die EU erwarte, dass die Verträge eingehalten werden.",EU-Ratspräsident droht Impfstoffherstellern mit Konsequenzen,http://www.zeit.de/politik/ausland/2021-01/corona-krise-impstoffhersteller-lieferverzoegerung-eu-charles-michel-druck
236,"""Jetzt ist das Vertrauen erschüttert""",2021-01-24T12:08:23Z," Impfstoffhersteller <em>BioNTech</em>/Pfizer. Wann haben Sie davon erfahren?
Mueller: Am Dienstag sollte uns eine Lieferung erreichen. Der Termin wurde letzten Samstag noch vom Impfzentrum Recklinghausen bestätigt. Am Sonntag","Wolfgang Mueller leitet eine Klinik in NRW und wartet vergeblich auf Impfstoff für sein Team. Die Politik habe hier versagt, mit Jens Spahn tauschen will er aber nicht.","""Jetzt ist das Vertrauen erschüttert""",http://www.zeit.de/politik/deutschland/2021-01/krankenhausdirektor-corona-impfung-lieferengpass-pfizer-biontech-nrw-klinikmitarbeiter
237,"""Ich werde bestimmt keine Impfdosen wegschmeißen""",2021-01-24T09:12:11Z,": Wir nutzen den Impfstoff von <em>BioNTech</em>/Pfizer. Der kann bei zwei bis acht Grad – also im normalen Kühlschrank – fünf Tage lang aufbewahrt und verimpft werden. Dieses Zeitfenster ist groß genug, sodass es","Wenn das Impfzentrum weit und der Nahverkehr dünn ist, was dann? In Mecklenburg-Vorpommern können Menschen auch zum Hausarzt gehen, um sich gegen Corona impfen zu lassen.","""Ich werde bestimmt keine Impfdosen wegschmeißen""",http://www.zeit.de/politik/deutschland/2021-01/corona-impfung-hausarzt-mecklenburg-vorpommern-impfzentrum
238,EU-Staaten weisen auf mögliche Probleme bei Impfstoff hin,2021-02-05T20:03:52Z," Placebo-Probandengruppe.
Im Gegensatz zu den Impfstoffen von <em>BioNTech</em>/Pfizer und von Moderna handelt es sich um einen Vektorimpfstoff, der bei Kühlschranktemperatur transportiert und gelagert werden kann",Vier Regierungschefs haben die EU auf drohende Lieferprobleme beim Impfstoff der US-Firma Johnson & Johnson hingewiesen. Unter anderem drohten Exporthürden.,EU-Staaten weisen auf mögliche Probleme bei Impfstoff hin,http://www.zeit.de/politik/ausland/2021-02/us-pharmakonzern-johnson-johnson-impfstoff-eu
239,"""Die EU will ein System aufrechterhalten, das ihren Bürgern schadet""",2021-02-04T14:19:47Z,". Oder wenn sie Firmen wie AstraZeneca und <em>BioNTech</em>, in die sie investiert hat, dazu bringen würde, ihre Impfstofftechnologien mit anderen Herstellern zu teilen, um die weltweite Produktion hochzufahren","Der britische Jurist Tahir Amin fordert, den Patentschutz für Impfstoffe aufzuheben. So könnte schneller geimpft werden – und Pharmafirmen würden dennoch Profit machen.","""Die EU will ein System aufrechterhalten, das ihren Bürgern schadet""",http://www.zeit.de/wirtschaft/2021-02/impfgerechtigkeit-corona-kirse-globale-verteilung-patentschutz-imak-impfstoff-produktion
240,Der neue Wirkstoff aus Russland,2021-02-04T05:01:04Z,Seit Ende Dezember wird in der EU gegen das Coronavirus geimpft. Zunächst nur mit dem Impfstoff der Unternehmen <em>BioNTech</em> und Pfizer. Inzwischen sind insgesamt drei Wirkstoffe in der EU zugelassen und,Es gibt auch gute Nachrichten zum Thema Impfen. Eine davon: Sputnik V. Außerdem im Nachrichtenpodcast: Sitzen bald Klimaaktivisten in den Landtagen?,Der neue Wirkstoff aus Russland,http://www.zeit.de/politik/2021-02/corona-impfstoff-sputnik-fridays-for-future-nachrichtenpodcast
241,"Schleppend, aber nur für den Moment",2021-02-04T04:26:26Z," Sars-CoV-2 enthält, wird in einem Erkältungsvirus in die Zellen des menschlichen Körpers geschleust. Dort wirkt der Impfstoff dann ähnlich wie die mRNA-Impfstoffe von <em>BioNTech</em>/Pfizer oder Moderna: Die",Bis April bleibt es knapp mit den Impfstoffen. Daran kann die Politik nichts ändern. Doch ob Sputnik oder andere Impfungen: Neues aus der Forschung lässt zu Recht hoffen.,"Schleppend, aber nur für den Moment",http://www.zeit.de/wissen/2021-02/corona-impfstoffe-forschung-knappheit-astra-zeneca-moderna-pfizer
242,Reicht es für alle?,2021-02-03T15:55:09Z," Großteil davon aus den Werken von <em>BioNTech</em> und Pfizer.
Das Problem: Die Liefermengen werden erst ab April deutlich steigen. Und in vielen ärmeren Ländern hat das Impfen noch nicht einmal begonnen. Laut","Europa streitet über zu wenig Impfstoff – in anderen Teilen der Welt fehlt er, reiche Länder impfen zuerst. Jetzt beginnt die Politik, über Zwangsmaßnahmen nachzudenken.",Reicht es für alle?,http://www.zeit.de/2021/06/corona-impfstoff-knappheit-impfdosen-europa-asien-afrika
